customer_id,age,gender,income,years_member
5982,34,F,44000,6
5983,85,F,56000,7
5984,29,M,31000,4
5985,49,M,56000,6
5986,29,M,31000,6
5987,58,F,95000,4
5988,48,F,91000,5
5989,72,M,83000,5
5990,63,F,58000,5
5992,72,M,66000,4
5994,74,M,98000,6
5995,27,M,34000,5
5996,60,F,102000,5
5997,67,M,68000,7
5998,50,M,89000,4
5999,58,F,59000,5
6000,71,M,47000,6
6001,58,F,75000,6
6002,47,M,45000,5
6003,50,F,53000,6
6005,22,M,46000,9
6006,64,M,61000,4
6007,55,M,93000,5
6008,29,F,37000,7
6009,52,M,106000,5
6011,43,F,97000,4
6012,67,M,75000,4
6013,79,M,32000,4
6014,23,M,64000,5
6015,57,F,76000,6
6016,79,M,99000,4
6017,57,F,70000,4
6019,24,M,45000,5
6020,60,M,105000,7
6021,47,M,44000,8
6022,34,M,48000,7
6023,71,F,61000,5
6024,61,M,32000,4
6025,76,F,118000,6
6027,56,F,73000,6
6028,53,F,100000,7
6029,37,F,74000,6
6030,40,M,66000,4
6031,61,M,92000,4
6032,69,F,64000,5
6033,39,M,73000,6
6034,62,F,106000,4
6035,61,F,36000,5
6036,71,F,50000,5
6040,74,M,84000,4
6041,80,F,70000,5
6042,42,M,34000,4
6043,25,M,66000,6
6044,72,M,50000,5
6045,60,M,47000,4
6046,65,M,76000,5
6047,70,F,74000,4
6048,32,M,46000,6
6049,67,F,80000,4
6050,50,M,110000,5
6051,51,F,119000,4
6052,52,F,32000,6
6053,81,F,53000,7
6054,56,M,100000,5
6055,68,F,93000,6
6056,97,M,73000,5
6057,65,F,39000,4
6058,56,F,59000,4
6059,71,M,52000,4
6060,48,F,33000,4
6062,100,F,70000,4
6063,25,M,31000,5
6064,73,M,53000,5
6065,41,M,31000,5
6066,47,F,69000,6
6068,73,F,110000,5
6069,65,F,76000,4
6070,48,M,53000,5
6071,76,F,75000,6
6072,40,F,31000,4
6073,29,M,44000,6
6074,51,M,49000,7
6075,76,M,45000,5
6076,49,M,60000,7
6077,67,F,88000,5
6078,64,F,103000,6
6079,46,F,52000,5
6080,60,M,84000,5
6081,54,M,94000,4
6082,54,M,45000,8
6083,42,M,72000,7
6084,43,F,60000,6
6085,50,M,71000,5
6086,59,F,96000,5
6087,62,F,79000,5
6088,30,M,42000,5
6089,61,F,74000,4
6090,52,M,55000,6
6091,19,M,34000,5
6092,71,F,88000,5
6093,47,M,53000,8
6094,71,F,40000,6
6095,57,M,106000,7
6097,49,F,60000,4
6098,72,M,61000,5
6099,43,M,86000,7
6100,50,M,97000,5
6101,37,F,53000,5
6102,67,F,67000,5
6105,20,M,44000,4
6107,46,M,72000,5
6108,44,M,64000,5
6109,63,M,58000,8
6110,55,M,71000,4
6111,41,F,73000,5
6112,61,M,97000,4
6113,60,M,91000,6
6115,70,F,78000,5
6116,64,M,96000,9
6117,65,M,48000,6
6118,54,F,71000,4
6119,63,M,51000,4
6120,59,M,38000,5
6121,45,M,48000,4
6122,50,F,59000,9
6123,43,F,44000,6
6125,52,O,92000,4
6126,65,F,35000,6
6127,23,F,35000,5
6129,68,M,71000,6
6130,52,M,96000,4
6131,49,M,58000,7
6133,37,F,72000,4
6134,72,F,57000,5
6135,94,F,39000,5
6137,56,F,119000,7
6138,48,M,83000,8
6139,43,M,75000,4
6140,36,M,59000,5
6141,82,F,70000,6
6142,39,M,69000,5
6143,44,M,95000,4
6145,68,F,118000,5
6146,44,M,50000,5
6147,36,F,65000,5
6148,47,F,58000,4
6149,21,M,44000,5
6150,50,M,51000,5
6151,42,M,54000,5
6152,40,F,75000,6
6153,82,F,49000,6
6154,47,M,41000,5
6155,71,M,30000,6
6156,48,M,46000,7
6157,87,F,40000,5
6158,63,F,79000,5
6159,67,M,85000,7
6161,53,F,66000,4
6162,32,M,43000,8
6163,58,M,62000,4
6164,76,F,47000,4
6165,52,M,69000,5
6166,56,F,77000,5
6167,32,M,37000,4
6168,73,F,101000,7
6169,58,F,37000,5
6170,21,F,60000,4
6171,51,F,119000,6
6172,53,F,82000,4
6173,36,M,52000,6
6174,59,F,78000,6
6175,66,F,53000,4
6176,46,F,60000,7
6177,63,M,54000,8
6178,43,F,53000,5
6179,50,M,41000,8
6180,45,F,91000,4
6181,47,F,68000,7
6182,21,M,32000,5
6184,50,M,37000,6
6185,67,M,78000,6
6187,50,F,56000,5
6188,66,F,61000,5
6189,70,M,57000,5
6190,47,M,55000,6
6192,68,F,76000,7
6193,81,M,37000,7
6194,42,M,54000,4
6195,35,M,37000,6
6196,63,M,65000,5
6197,18,M,42000,8
6198,49,M,102000,6
6199,27,F,35000,6
6200,40,M,31000,8
6201,91,M,102000,4
6202,35,M,39000,5
6203,64,F,81000,4
6204,51,M,50000,7
6205,31,F,47000,5
6206,42,M,44000,5
6207,34,M,38000,5
6208,31,F,54000,5
6209,55,M,89000,4
6210,70,M,30000,5
6211,41,F,94000,7
6214,82,M,34000,4
6215,67,F,87000,4
6216,66,M,45000,5
6217,57,M,76000,4
6218,53,M,98000,6
6220,56,M,64000,6
6221,64,M,51000,4
6222,47,F,99000,9
6223,24,M,37000,5
6224,36,F,85000,5
6225,19,M,50000,4
6226,52,M,58000,4
6227,75,M,47000,4
6228,60,M,56000,6
6229,71,M,58000,6
6230,40,M,81000,5
6231,44,M,77000,4
6232,58,M,64000,5
6235,74,M,53000,7
6237,58,F,67000,6
6238,58,F,89000,4
6239,80,F,37000,5
6240,55,F,79000,4
6241,54,M,49000,5
6242,52,M,37000,5
6243,46,M,53000,5
6244,46,M,51000,5
6245,26,F,45000,5
6246,52,M,74000,5
6247,54,M,71000,5
6248,82,M,63000,7
6249,54,F,50000,6
6250,38,M,44000,7
6252,68,F,57000,5
6253,65,M,105000,4
6255,30,F,42000,6
6256,55,F,84000,6
6257,51,F,93000,4
6258,23,M,30000,5
6259,60,M,56000,5
6260,62,M,91000,5
6261,72,M,32000,6
6262,58,F,44000,4
6263,54,M,67000,9
6264,25,M,53000,5
6265,58,M,60000,5
6266,37,M,66000,8
6267,56,F,86000,4
6268,87,M,34000,4
6269,49,M,36000,5
6270,33,F,65000,5
6271,49,F,59000,6
6272,69,M,48000,5
6273,52,M,74000,4
6274,99,M,108000,4
6276,62,F,62000,5
6277,82,F,73000,5
6278,68,F,71000,4
6279,54,M,62000,6
6280,45,F,48000,4
6281,63,M,39000,5
6282,57,F,81000,4
6283,68,M,84000,7
6284,47,F,39000,5
6285,74,M,33000,5
6286,55,F,41000,6
6287,19,M,33000,7
6289,22,M,57000,4
6290,71,F,37000,6
6291,67,F,78000,4
6292,45,M,57000,7
6293,59,M,42000,7
6294,67,F,100000,5
6296,65,F,88000,6
6297,58,F,64000,7
6298,71,M,69000,4
6299,63,F,55000,4
6300,48,F,63000,5
6301,71,F,70000,4
6302,66,M,108000,5
6303,67,F,86000,4
6304,37,M,57000,7
6305,52,M,72000,6
6307,63,F,36000,5
6309,47,M,59000,4
6310,67,M,90000,6
6311,53,M,69000,6
6312,53,F,53000,5
6313,48,F,54000,6
6314,19,M,32000,5
6316,70,F,42000,5
6318,65,F,83000,5
6320,33,M,39000,4
6321,45,F,54000,5
6322,75,M,92000,4
6323,56,F,99000,5
6324,77,F,59000,7
6325,91,M,69000,4
6326,42,F,69000,4
6327,22,M,55000,8
6328,20,M,63000,5
6329,31,F,34000,5
6331,48,M,47000,4
6332,61,M,72000,5
6333,57,F,78000,5
6334,79,F,107000,5
6336,66,M,51000,9
6337,90,F,53000,7
6338,60,F,77000,6
6339,32,M,69000,5
6340,56,M,79000,4
6342,51,M,96000,5
6343,71,M,73000,5
6345,52,F,89000,5
6346,51,F,42000,5
6347,68,F,80000,5
6348,72,M,73000,4
6349,47,M,66000,6
6350,83,M,110000,5
6351,52,M,41000,5
6352,32,M,45000,6
6353,49,M,78000,6
6354,76,M,69000,4
6355,84,F,106000,5
6356,45,O,37000,5
6357,49,M,64000,6
6358,68,M,50000,6
6359,23,M,31000,4
6360,60,F,87000,9
6361,66,F,42000,9
6362,49,M,109000,5
6363,41,F,51000,6
6364,63,M,48000,7
6365,20,M,40000,6
6366,61,F,37000,4
6367,19,M,45000,6
6368,48,F,63000,5
6369,33,M,70000,4
6370,43,F,37000,4
6371,61,M,63000,4
6372,32,F,68000,4
6373,70,F,51000,6
6374,34,M,59000,8
6375,44,M,37000,5
6376,64,M,49000,4
6377,55,F,103000,7
6379,57,M,72000,6
6380,38,F,66000,6
6381,24,M,52000,4
6382,55,M,56000,6
6383,92,M,30000,6
6384,64,M,39000,5
6385,52,F,83000,6
6386,75,F,36000,7
6388,79,F,55000,5
6389,65,F,72000,4
6390,20,M,39000,4
6391,31,M,60000,8
6392,36,F,62000,4
6393,66,M,75000,6
6394,72,M,104000,5
6395,57,F,88000,5
6396,38,M,89000,4
6397,42,M,69000,5
6398,73,F,70000,4
6400,71,F,79000,6
6401,30,M,47000,7
6402,49,M,70000,8
6403,55,M,69000,5
6404,66,M,47000,7
6406,74,F,83000,5
6407,69,M,32000,6
6408,30,M,31000,6
6409,60,M,85000,6
6410,61,F,67000,5
6411,79,M,72000,4
6412,65,F,113000,6
6413,49,F,106000,6
6415,54,F,49000,7
6416,74,M,68000,7
6417,46,F,50000,6
6419,55,M,81000,6
6420,61,F,93000,7
6421,53,F,98000,6
6422,64,M,77000,4
6423,80,F,60000,4
6424,57,M,48000,4
6426,76,M,74000,5
6427,62,F,76000,4
6428,51,F,105000,6
6430,64,M,111000,5
6431,90,F,99000,5
6432,62,M,43000,4
6433,48,M,79000,4
6434,61,M,63000,7
6435,65,F,100000,6
6436,59,M,48000,5
6437,83,M,75000,7
6439,58,F,97000,8
6440,78,M,74000,5
6441,74,M,71000,8
6442,58,M,52000,7
6443,73,F,83000,6
6444,42,M,57000,5
6445,61,M,49000,4
6446,86,M,111000,4
6448,45,M,66000,9
6449,27,F,38000,4
6450,70,M,49000,4
6451,62,F,70000,5
6452,81,F,37000,6
6453,66,F,75000,7
6454,58,M,76000,5
6455,63,F,67000,5
6456,72,F,101000,4
6457,50,F,63000,4
6458,68,M,107000,6
6459,85,M,47000,4
6461,45,M,57000,7
6462,49,F,50000,4
6463,74,F,65000,7
6465,29,M,66000,9
6466,19,M,65000,5
6467,18,M,51000,5
6470,83,M,70000,7
6471,34,F,47000,5
6472,62,F,65000,4
6473,35,M,49000,7
6474,84,M,69000,6
6475,56,M,104000,6
6476,30,F,37000,7
6477,70,M,116000,5
6478,31,M,54000,4
6479,58,F,99000,6
6480,75,F,66000,6
6481,74,M,50000,4
6482,61,M,39000,4
6483,61,M,69000,8
6484,34,M,41000,4
6485,32,F,72000,4
6487,48,F,85000,6
6488,79,F,77000,6
6489,19,F,50000,5
6490,59,M,85000,7
6491,39,F,72000,5
6492,26,F,32000,5
6493,51,F,75000,6
6494,59,M,52000,9
6495,61,M,68000,7
6496,48,M,79000,5
6497,53,M,69000,5
6498,74,F,100000,5
6500,40,M,64000,5
6501,61,F,96000,6
6502,58,M,87000,4
6504,70,F,108000,7
6505,53,M,52000,9
6506,59,F,79000,4
6507,67,F,82000,5
6508,54,F,83000,6
6509,51,F,50000,5
6510,45,M,30000,4
6511,49,F,99000,7
6512,25,M,39000,4
6514,58,M,81000,5
6515,22,F,51000,7
6516,62,M,50000,4
6517,75,F,86000,5
6518,51,F,84000,7
6519,66,M,95000,6
6520,58,F,97000,4
6521,55,M,63000,7
6522,72,M,55000,6
6523,54,M,32000,6
6524,68,F,61000,5
6525,36,M,33000,4
6526,27,F,34000,5
6527,58,M,63000,5
6528,53,F,82000,5
6530,36,M,38000,6
6531,57,M,34000,5
6532,23,M,54000,5
6533,67,F,51000,5
6534,42,M,64000,4
6535,70,F,89000,5
6536,56,F,79000,6
6537,26,M,75000,9
6538,50,M,90000,5
6539,50,F,97000,5
6540,36,M,74000,5
6543,75,M,85000,6
6544,53,F,72000,6
6545,51,F,90000,4
6546,64,M,73000,4
6547,52,F,96000,6
6548,45,F,50000,7
6549,67,M,41000,4
6550,68,M,40000,4
6551,62,F,99000,5
6552,39,F,48000,5
6553,67,M,59000,6
6554,73,M,43000,5
6555,84,M,82000,5
6557,54,M,66000,5
6558,99,F,75000,6
6559,32,F,41000,9
6560,55,F,52000,6
6561,64,M,42000,7
6562,59,M,61000,8
6563,59,M,71000,5
6564,56,M,57000,5
6565,34,M,37000,4
6566,75,F,77000,4
6567,67,M,72000,5
6568,64,M,42000,5
6569,77,M,63000,8
6570,29,M,71000,4
6571,53,M,91000,4
6572,58,M,34000,4
6573,30,M,54000,6
6574,66,M,46000,4
6575,74,F,95000,6
6576,44,F,56000,4
6577,89,F,76000,7
6578,48,F,57000,5
6579,60,M,30000,6
6580,67,F,103000,6
6581,66,F,71000,4
6582,51,O,80000,5
6583,25,M,34000,4
6584,31,M,35000,4
6585,82,M,73000,7
6586,56,F,88000,5
6588,45,M,96000,5
6589,48,M,67000,5
6590,50,F,93000,6
6592,42,F,71000,4
6593,59,F,85000,4
6595,64,M,49000,9
6596,62,M,76000,5
6597,65,M,38000,7
6598,58,F,73000,5
6599,82,M,76000,5
6600,57,M,86000,9
6601,26,M,56000,5
6602,41,M,65000,7
6603,38,F,50000,7
6604,75,F,47000,7
6605,68,F,57000,4
6606,19,F,73000,5
6608,66,M,44000,6
6609,46,F,93000,4
6610,40,M,50000,5
6611,69,M,71000,5
6613,58,M,53000,6
6614,59,M,35000,5
6615,64,M,47000,5
6616,48,M,36000,4
6617,54,M,45000,5
6618,74,M,96000,5
6619,40,M,32000,5
6620,50,M,88000,4
6621,63,O,32000,4
6623,27,M,36000,5
6625,67,F,116000,4
6626,29,M,50000,4
6627,63,F,57000,7
6628,52,M,97000,6
6629,68,F,48000,5
6630,52,F,80000,6
6631,37,M,44000,6
6633,49,F,43000,4
6634,36,F,61000,6
6635,26,M,53000,5
6636,61,M,57000,9
6638,69,M,55000,6
6639,74,F,85000,9
6640,79,F,61000,7
6641,42,F,59000,5
6642,49,F,73000,4
6643,37,M,70000,5
6644,48,M,66000,4
6645,51,F,108000,5
6648,43,M,41000,7
6649,57,F,59000,6
6650,59,M,36000,5
6651,94,M,80000,4
6652,67,M,82000,5
6653,70,F,36000,5
6654,56,F,35000,4
6655,91,F,88000,6
6656,72,F,106000,5
6657,76,M,70000,5
6658,65,F,98000,6
6659,58,M,96000,5
6660,45,M,93000,4
6661,81,F,110000,6
6662,58,M,76000,5
6663,39,F,45000,4
6664,59,M,55000,8
6665,60,M,70000,4
6666,60,M,74000,5
6667,53,M,75000,6
6668,78,M,52000,4
6669,37,F,60000,5
6670,70,F,96000,6
6671,35,M,33000,4
6673,52,F,78000,5
6674,57,F,31000,4
6675,31,M,58000,9
6676,53,M,68000,4
6677,79,F,85000,5
6678,30,M,59000,5
6679,41,M,86000,4
6680,54,F,109000,5
6682,68,F,64000,5
6683,64,F,61000,5
6684,67,F,110000,4
6685,79,F,106000,5
6687,39,M,73000,4
6688,59,M,31000,4
6690,70,F,105000,7
6691,92,F,57000,6
6692,68,F,51000,5
6693,47,M,60000,5
6694,59,F,107000,5
6695,74,M,92000,5
6696,62,F,92000,6
6697,27,M,47000,4
6698,35,M,33000,5
6699,58,F,83000,5
6700,60,M,51000,5
6701,56,F,46000,4
6702,64,F,85000,7
6703,67,M,39000,5
6704,77,F,83000,5
6705,53,F,51000,6
6706,25,M,36000,8
6707,45,M,33000,4
6708,70,F,86000,5
6709,51,F,86000,6
6710,55,M,31000,5
6711,70,F,94000,6
6712,52,F,55000,4
6713,57,F,78000,5
6714,30,M,64000,4
6715,64,M,48000,4
6716,24,F,57000,6
6717,51,F,88000,4
6718,55,M,42000,5
6719,57,M,73000,5
6720,50,M,92000,5
6721,80,O,50000,4
6722,56,F,55000,5
6723,65,F,44000,5
6725,33,F,40000,4
6726,88,F,95000,7
6727,65,F,58000,5
6728,54,M,44000,5
6729,60,M,69000,7
6730,51,M,34000,4
6731,57,F,66000,5
6732,62,M,63000,5
6733,58,M,73000,6
6735,40,F,74000,4
6736,83,F,67000,4
6737,64,F,105000,6
6738,54,F,48000,8
6739,90,F,84000,4
6740,68,F,87000,5
6741,45,M,57000,5
6743,73,F,65000,4
6744,18,M,40000,4
6745,23,M,35000,4
6746,62,F,72000,7
6747,57,M,52000,5
6748,55,F,75000,4
6749,26,M,74000,6
6750,65,F,51000,5
6751,36,M,57000,5
6752,55,F,77000,6
6753,38,M,43000,4
6758,72,M,56000,4
6759,67,M,31000,5
6760,25,M,72000,4
6761,80,F,66000,5
6762,45,F,55000,4
6763,32,M,58000,5
6764,18,F,46000,4
6765,58,M,70000,7
6766,61,M,66000,5
6767,76,F,72000,6
6768,67,F,54000,7
6770,45,F,87000,7
6771,32,M,32000,5
6772,44,M,38000,8
6773,88,M,118000,6
6774,70,M,67000,5
6775,56,M,75000,5
6776,75,M,49000,5
6778,37,F,58000,5
6779,71,M,39000,4
6780,46,M,56000,5
6781,73,M,36000,4
6782,42,M,53000,4
6783,34,M,57000,6
6784,73,M,63000,6
6785,65,M,38000,5
6786,41,M,79000,5
6787,57,F,60000,8
6789,52,F,69000,6
6791,25,M,46000,6
6792,67,F,76000,4
6796,27,M,33000,8
6798,33,M,55000,7
6799,66,M,44000,7
6800,71,O,56000,6
6801,58,M,57000,6
6802,59,M,93000,5
6803,75,M,76000,5
6804,46,M,61000,6
6805,28,M,67000,5
6806,18,M,55000,4
6807,78,M,95000,6
6808,73,M,92000,6
6809,40,M,65000,9
6810,51,O,90000,9
6811,35,F,59000,6
6812,59,M,58000,5
6813,55,M,85000,5
6814,73,F,114000,5
6815,55,M,46000,7
6816,29,M,59000,4
6817,56,O,83000,5
6818,69,F,70000,5
6819,66,F,83000,6
6820,28,M,47000,7
6822,94,F,73000,5
6823,72,M,62000,5
6824,19,M,33000,5
6825,64,M,57000,5
6826,42,M,45000,5
6828,37,M,30000,5
6829,40,M,37000,5
6830,21,M,39000,6
6831,45,F,40000,6
6832,81,F,53000,7
6833,26,M,61000,5
6834,51,F,76000,5
6835,60,M,64000,5
6836,29,M,49000,5
6837,76,F,53000,5
6838,37,F,62000,7
6839,49,F,51000,5
6841,45,M,48000,5
6842,60,M,35000,4
6843,49,M,61000,4
6844,57,F,93000,6
6845,76,M,70000,8
6846,52,M,72000,6
6847,25,M,62000,9
6848,98,F,91000,6
6849,24,M,50000,5
6850,26,M,67000,5
6852,19,M,31000,4
6854,58,M,89000,5
6857,61,M,79000,5
6858,32,M,59000,5
6859,45,F,89000,4
6861,79,F,57000,6
6862,76,F,65000,4
6863,58,F,57000,6
6864,74,M,66000,4
6865,66,M,75000,5
6866,26,F,37000,5
6867,74,M,71000,6
6868,61,F,58000,7
6869,54,F,78000,4
6870,76,F,85000,5
6871,58,M,38000,5
6873,87,M,42000,6
6874,84,F,112000,5
6875,71,F,88000,6
6876,74,F,72000,5
6877,37,M,62000,6
6878,76,M,42000,5
6879,62,F,111000,6
6880,56,F,81000,6
6882,47,M,34000,5
6883,76,M,60000,5
6884,87,F,97000,5
6885,76,M,43000,5
6886,70,M,53000,6
6887,28,M,35000,5
6888,57,M,74000,6
6889,77,M,61000,5
6890,58,M,34000,4
6891,94,M,95000,5
6892,34,F,44000,5
6893,23,F,54000,5
6894,89,F,38000,5
6895,44,M,54000,5
6896,58,F,88000,7
6897,64,M,50000,4
6898,54,M,70000,4
6899,33,M,74000,6
6900,58,M,50000,5
6901,25,M,36000,4
6902,29,M,32000,7
6903,100,F,71000,5
6904,21,M,44000,5
6905,54,M,56000,4
6906,45,F,40000,5
6907,23,F,52000,9
6908,58,F,47000,4
6909,60,M,97000,6
6911,64,F,43000,6
6912,46,F,49000,5
6913,58,F,82000,7
6914,31,M,51000,5
6915,73,F,31000,4
6916,47,M,77000,5
6917,60,M,32000,6
6918,69,F,70000,5
6919,53,F,110000,6
6920,19,F,53000,6
6921,61,M,48000,4
6922,59,M,83000,5
6923,57,F,50000,5
6924,50,F,76000,6
6926,64,F,97000,5
6927,47,M,62000,4
6928,70,F,93000,6
6929,49,M,47000,7
6930,71,F,37000,5
6931,67,F,75000,5
6932,74,F,80000,6
6933,29,M,67000,4
6934,67,F,74000,5
6935,66,F,62000,4
6936,57,M,52000,7
6937,43,M,89000,4
6938,69,F,84000,4
6939,60,M,38000,6
6940,67,M,63000,9
6941,74,M,65000,4
6942,67,M,65000,4
6943,80,M,72000,4
6944,79,F,101000,7
6945,66,M,83000,5
6946,23,M,66000,5
6947,37,F,89000,7
6948,44,M,65000,4
6950,89,F,103000,5
6951,63,M,66000,7
6953,43,F,73000,5
6954,75,M,54000,6
6957,54,F,66000,5
6958,41,M,60000,4
6959,71,M,56000,5
6960,50,F,59000,6
6961,60,F,45000,5
6962,66,M,71000,6
6963,47,F,53000,5
6964,75,M,47000,5
6965,28,F,46000,4
6966,41,F,87000,5
6967,45,F,35000,7
6969,36,M,61000,5
6970,83,M,32000,5
6971,74,F,75000,6
6973,56,M,96000,4
6974,36,F,73000,5
6975,85,F,81000,6
6976,75,F,88000,4
6977,69,F,74000,5
6978,73,F,43000,5
6979,44,F,83000,4
6980,70,M,34000,7
6981,53,M,116000,5
6982,77,F,34000,5
6983,42,M,54000,4
6984,76,M,66000,5
6985,71,M,57000,6
6986,18,M,49000,7
6987,69,F,118000,7
6988,53,F,117000,6
6989,75,M,42000,4
6990,22,M,68000,5
6991,25,F,46000,5
6992,57,M,71000,6
6994,52,M,73000,5
6995,68,M,78000,6
6996,71,F,105000,5
6997,73,M,55000,7
6998,72,M,62000,5
6999,36,M,55000,4
7000,23,M,40000,5
7001,46,M,68000,8
7002,57,F,70000,4
7003,55,F,98000,5
7004,38,F,55000,6
7005,64,F,107000,6
7006,39,F,36000,4
7007,18,F,43000,7
7008,26,M,32000,6
7009,26,M,45000,6
7011,58,M,114000,7
7012,62,M,83000,7
7013,46,F,69000,6
7014,48,F,47000,5
7015,78,F,96000,5
7017,60,M,57000,5
7018,48,M,74000,7
7019,30,M,31000,8
7020,70,M,50000,7
7021,67,M,56000,5
7022,69,F,99000,5
7023,41,M,48000,6
7024,71,M,89000,5
7025,80,F,85000,4
7026,47,M,33000,4
7027,54,M,46000,5
7028,61,M,51000,8
7029,77,M,33000,5
7030,23,M,44000,5
7032,64,F,35000,5
7033,60,M,58000,4
7034,82,M,65000,6
7035,52,M,38000,6
7036,34,M,59000,8
7038,72,M,32000,5
7039,52,M,62000,6
7040,66,M,61000,4
7041,64,F,84000,4
7042,47,F,40000,5
7044,61,M,52000,5
7046,65,F,72000,5
7047,37,M,63000,8
7048,62,F,92000,5
7049,32,M,58000,5
7050,60,M,99000,5
7051,72,F,101000,4
7052,58,M,33000,4
7053,39,O,70000,4
7054,64,F,115000,7
7055,53,F,93000,5
7056,42,M,65000,4
7057,34,F,48000,5
7058,45,F,52000,5
7059,82,F,50000,5
7060,41,F,59000,4
7061,73,F,84000,5
7063,36,M,40000,8
7064,31,F,45000,4
7065,45,M,91000,6
7066,54,M,60000,5
7067,58,F,56000,8
7068,31,M,41000,7
7069,31,M,36000,7
7070,57,M,47000,5
7071,35,M,53000,6
7072,38,M,51000,4
7073,56,M,34000,6
7074,58,M,78000,6
7075,41,M,31000,5
7076,87,F,76000,5
7077,51,M,45000,5
7078,54,F,85000,6
7079,38,M,52000,5
7080,57,M,80000,4
7081,45,F,80000,5
7082,34,F,42000,4
7083,74,F,115000,6
7085,20,F,71000,5
7086,45,M,82000,5
7087,73,F,109000,6
7088,18,M,66000,4
7089,54,M,37000,4
7090,41,F,70000,5
7091,30,M,64000,4
7092,57,M,60000,5
7093,48,M,75000,5
7094,63,F,115000,5
7095,60,F,104000,5
7096,62,M,51000,5
7097,36,M,41000,5
7099,68,M,53000,9
7100,43,M,41000,5
7101,27,F,45000,6
7102,56,F,94000,6
7104,38,M,67000,7
7105,58,M,52000,5
7106,74,F,63000,5
7107,69,M,78000,5
7108,72,F,78000,4
7109,53,F,96000,4
7110,43,M,53000,5
7111,60,M,99000,5
7112,54,M,96000,8
7113,65,M,80000,7
7115,47,F,62000,5
7116,91,M,53000,5
7117,77,M,38000,4
7118,77,M,58000,4
7119,71,F,104000,6
7120,19,M,39000,5
7121,54,M,65000,5
7122,37,M,39000,4
7123,53,M,98000,5
7124,35,F,60000,5
7125,28,M,36000,4
7126,65,F,85000,7
7127,63,F,88000,4
7128,58,F,84000,6
7129,43,F,35000,5
7130,100,F,47000,5
7132,30,M,37000,5
7133,43,M,72000,4
7135,50,M,104000,5
7136,69,F,93000,6
7137,60,M,56000,6
7138,79,F,70000,6
7139,43,F,64000,5
7140,55,F,71000,7
7141,24,M,51000,4
7142,44,F,37000,5
7143,88,F,54000,5
7144,77,F,66000,5
7145,44,M,75000,7
7146,51,M,30000,6
7147,56,F,83000,5
7148,37,M,52000,4
7149,68,M,54000,8
7150,60,M,48000,4
7151,56,M,109000,5
7152,49,M,31000,5
7153,57,F,107000,4
7154,84,F,87000,5
7155,52,M,76000,6
7156,75,F,63000,5
7157,47,M,83000,5
7158,50,F,88000,5
7159,42,M,48000,6
7160,48,F,54000,5
7161,84,M,75000,4
7162,48,M,60000,7
7163,58,M,114000,6
7164,70,F,99000,6
7165,28,O,46000,5
7168,22,M,64000,4
7169,24,F,31000,7
7170,26,F,48000,5
7171,81,M,89000,5
7172,46,M,67000,5
7173,69,M,67000,8
7174,49,M,89000,6
7175,22,F,39000,5
7176,59,F,86000,4
7177,37,M,66000,5
7178,51,M,59000,7
7179,62,F,64000,7
7180,62,M,36000,5
7181,53,F,113000,7
7183,36,F,47000,4
7184,58,M,32000,8
7185,70,F,91000,4
7186,71,M,63000,4
7187,51,M,36000,7
7188,49,M,114000,6
7189,49,M,42000,6
7190,32,M,65000,4
7192,50,M,73000,5
7193,34,M,50000,5
7194,51,M,68000,8
7195,32,M,72000,7
7196,61,F,61000,5
7197,56,F,52000,7
7198,74,F,51000,5
7199,45,M,64000,4
7200,59,M,103000,5
7201,75,F,118000,7
7202,39,M,68000,8
7203,55,F,75000,4
7206,51,M,62000,5
7207,83,F,43000,7
7208,60,M,50000,6
7209,51,F,50000,5
7210,32,M,30000,5
7211,57,M,79000,5
7213,19,M,35000,6
7214,58,M,52000,6
7216,52,M,67000,4
7217,82,M,54000,8
7218,32,M,45000,5
7219,88,M,37000,5
7220,41,M,92000,4
7221,57,M,119000,5
7222,78,F,83000,5
7223,21,M,37000,5
7224,64,M,73000,5
7225,62,F,88000,5
7226,25,M,31000,6
7228,59,F,91000,5
7229,67,F,58000,6
7230,23,M,35000,4
7231,76,F,101000,5
7232,63,M,34000,4
7233,52,F,75000,6
7234,52,M,94000,5
7235,51,F,71000,5
7236,54,F,84000,6
7238,66,M,36000,5
7239,24,F,46000,4
7240,77,F,113000,5
7241,88,M,33000,5
7242,51,F,78000,5
7243,45,M,54000,8
7244,55,F,108000,5
7245,59,F,51000,4
7246,80,M,75000,7
7247,91,M,62000,5
7248,26,F,49000,6
7249,63,M,32000,4
7250,82,F,92000,4
7251,70,M,80000,8
7252,68,M,58000,6
7253,59,F,91000,6
7254,52,M,67000,6
7255,84,F,102000,5
7256,68,F,37000,5
7257,66,F,109000,7
7258,46,M,33000,5
7259,22,M,45000,5
7260,60,F,106000,7
7262,41,F,57000,5
7264,46,M,55000,7
7265,42,M,45000,5
7266,46,M,73000,8
7267,62,M,43000,6
7268,59,F,66000,7
7269,59,M,89000,5
7270,71,F,88000,4
7271,39,M,85000,5
7272,29,F,33000,7
7273,45,M,60000,7
7274,41,F,35000,6
7275,61,M,81000,7
7276,67,M,68000,7
7277,20,M,63000,4
7278,25,M,48000,6
7279,23,F,44000,6
7280,59,M,64000,5
7281,63,F,45000,5
7282,40,F,49000,4
7284,34,F,33000,7
7285,35,M,34000,8
7286,45,M,69000,5
7287,61,F,58000,6
7288,44,M,56000,6
